ser,deathRate,avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate
1252,241.1,269,127,496.1,30292,48130,35.1,41.55412425,"[22640, 34218.1]",36.2,33.1,38.3,"Washington County, Mississippi",2.69,33.7,28.3,33.8,,4.8,30.1,12.3,45.1,21.7,40.6,31.3,25.5,47.1,32.4,27.16418514,71.1630538,0.71314572,0.244449383,32.20469411,5.86461126
1253,209.4,101,49,431.7,35425,20566,24.7,0,"(34218.1, 37413.8]",36.7,35.3,38.2,"Wayne County, Mississippi",2.67,48.7,23,29.9,,3.1,36.4,8.8,49.4,9.4,49.2,39.5,35.1,44.7,29.7,59.1032873,38.97588018,0.350126435,0.389029372,50.85190039,8.771929825
1254,214.5,69,28,549.9,34073,9899,22.1,0,"[22640, 34218.1]",41.1,38.4,42.7,"Webster County, Mississippi",2.45,52.8,9.1,25.8,63,2.1,34.5,12.1,45.4,11.2,55.6,43.5,37.4,39.9,23.5,78.80788079,19.6419642,0.180018002,0.190019002,49.6785361,6.736458807
1255,219.7,49,24,437.7,27596,9122,32.5,0,"[22640, 34218.1]",36.8,35.6,42.9,"Wilkinson County, Mississippi",2.6,34.4,28.5,40.8,,7.3,36.1,10,39,9.7,42.3,32.7,27.9,48.2,32,28.87105404,70.65810594,0,0.470840021,36.05484575,2.790178571
1256,181.7,114,45,474.4,34403,18317,26.3,0,"(34218.1, 37413.8]",40.5,37.8,42.4,"Winston County, Mississippi",2.38,44.6,33.8,33.9,,2,31.5,12.3,47.8,12.3,54.1,39.5,33.3,44.1,25,51.35583249,47.70284003,0.187195807,0.278119484,41.42745303,5.112672644
1257,235.8,90,39,561.9,34494,12447,23.4,0,"(34218.1, 37413.8]",41.5,39.8,43,"Yalobusha County, Mississippi",2.39,49.5,9.7,44.8,,4.1,38.5,5.5,51.5,5.7,55.4,40.8,36.3,45.1,25.7,59.20361845,39.64946289,0.169614732,0.08076892,46.03019016,5.540488183
1258,207.4,139,58,493.2,30313,27387,34.6,0,"[22640, 34218.1]",35.8,35.3,36.9,"Yazoo County, Mississippi",2.82,34.4,26.3,40.2,,2.2,36.2,9,38.2,19.8,41.7,32.2,27.2,48.8,33.5,38.44362438,57.51854108,0.437103651,2.429149798,34.75935829,5.055775459
1259,162.6,105,43,420.1,35425,25378,26.9,0,"(34218.1, 37413.8]",27.9,27.8,27.9,"Adair County, Missouri",2.36,39.1,4.5,12.9,,11.1,33.9,15.2,51.8,7.9,73.9,59.6,50.6,27.4,13.2,93.52895149,2.0657277,2.386541471,0.19170579,43.06175402,3.767349636
1260,156,74,35,344.4,56309,17296,10.7,0,"(54545.6, 61494.5]",42.3,41.2,43.2,"Andrew County, Missouri",2.51,61.4,21.1,34.9,,4.8,40.5,14.4,61.9,5,78.1,63.2,51.9,26.7,12,96.5143121,1.327331487,0.219298246,0.19621422,61.70681551,7.556742323
1261,222.4,34,21,372.9,45997,5306,12.2,0,"(45201, 48021.6]",47.1,45.3,48.3,"Atchison County, Missouri",2.13,56.1,14.3,43.6,,6.5,42.1,15.8,,4.3,69.8,,39.8,34.3,13.7,97.88602941,0.294117647,0.863970588,0.018382353,49.06037585,7.641509434
1262,196.1,150,64,482.6,41302,26096,17.2,76.6400981,"(40362.7, 42724.4]",39.2,37.8,40.1,"Audrain County, Missouri",2.58,48.6,25.4,47.2,,4.2,46.9,7.4,51.8,8.8,64.3,48.9,44.7,35.2,18.2,89.52410503,6.566342163,0.139626886,0.682620331,50.32891189,5.293680297
1263,172.8,198,85,419.6,38139,35829,20.2,0,"(37413.8, 40362.7]",43.3,42.5,44.2,"Barry County, Missouri",2.67,55.9,23,41.3,,3.1,41.3,9.5,50.2,11.4,57.6,,37,39.4,20.2,92.37809998,0.17634216,1.477915244,3.204948777,56.62841613,6.004650527
1264,172.5,61,30,382.1,37581,11880,19.1,0,"(37413.8, 40362.7]",41.1,39.9,42.7,"Barton County, Missouri",2.41,64.2,22.3,38.1,36.8,2.8,39.5,12.1,53.2,6.5,63.9,45.3,36.1,40.1,21.8,94.27091895,0.27124774,1.150747986,1.142528358,61.30713713,5.542168675
1265,211.1,100,50,454.5,41462,16446,18.4,0,"(40362.7, 42724.4]",41.9,40.8,43.7,"Bates County, Missouri",2.44,54.4,11.9,37.8,,5.3,43.3,7.7,54.9,6.6,66.3,48.2,37.2,36,17.1,95.46355825,0.51072523,0.048068257,1.141621102,50.73243647,4.212348529
1266,209.6,164,72,500.6,33236,18670,19.5,0,"[22640, 34218.1]",52.5,51.8,53.2,"Benton County, Missouri",2.28,56.9,24.1,29.7,,6.5,44.8,7.7,40.4,10.2,56.5,33.7,26.4,51,25.4,97.08815106,0.434920972,0.116686114,0.164421343,54.43612713,2.363989637
1267,190.4,74,31,468.7,39033,12182,20.1,0,"(37413.8, 40362.7]",43.1,41.9,43.6,"Bollinger County, Missouri",2.56,53.8,16.7,41.2,,1.8,45.4,7.4,50.9,4,58.5,,37.9,41.8,23.3,97.83101327,0.242797022,0.679831661,0,55.10204082,7.020802377
1268,166.2,639,229,459.7,50305,174974,19.5,200.0297187,"(48021.6, 51046.4]",30.1,29.6,30.8,"Boone County, Missouri",2.41,43.8,3.9,13.2,,17.1,20.2,26.8,65.3,5,80.4,64.4,55.4,20.6,9.9,82.06769339,8.444691691,4.049891667,0.778239738,44.31173485,5.073280722
1269,189.9,465,195,469.6,45431,89100,17.8,763.1874299,"(45201, 48021.6]",36.8,35.6,38.3,"Buchanan County, Missouri",2.58,44.9,18.3,37.5,,6,36.8,13,59.3,7.5,65.2,50.7,44.5,33.5,17.9,88.80986144,5.225488773,0.867565123,1.035048738,44.6376899,6.216255654
1270,220.7,254,126,460.1,35774,42951,21.3,0,"(34218.1, 37413.8]",40,38.6,41.9,"Butler County, Missouri",2.51,51.4,16.1,31.5,,5.6,36.7,9,50.8,9.4,57.1,42,36.2,42.3,23.6,90.70103141,5.559823985,0.577402156,0.363204582,49.85056784,5.075560188
1271,199.3,62,26,508.2,43111,9014,16.2,0,"(42724.4, 45201]",42.3,41.4,43.5,"Caldwell County, Missouri",2.39,58.6,33,37,,1.3,44,13.4,54.6,5.2,70.1,54.5,46.2,33.7,16.6,96.62005945,0.759660905,0.253220302,0.308268193,55.45087483,7.368995633
1272,180.1,228,84,477.4,49384,44834,14.2,0,"(48021.6, 51046.4]",37.8,36.8,38.8,"Callaway County, Missouri",2.52,47.4,11.5,26,,5.4,38.3,14.3,54.8,5.1,74.8,59.7,55.4,28.1,12.4,91.75829107,3.675447651,0.866131131,0.538527128,49.69659443,4.53252418
1273,152.7,279,107,399.4,44410,44237,17.5,22.60551122,"(42724.4, 45201]",49.8,49.9,49.7,"Camden County, Missouri",2.6,57,17.7,39.4,40.3,2.6,36,13.6,47.5,9.1,59.6,40,29.7,41.9,19.7,96.46914199,0.507660437,0.703439798,0.705716302,60.04896107,5.73630137
1274,170.3,360,153,422.7,47705,78572,17,1374.535458,"(45201, 48021.6]",36,35.2,37.3,"Cape Girardeau County, Missouri",2.49,49.2,9,20.9,,8.4,32,18.1,60.3,6.3,74.2,,51.9,28.8,13.8,88.31275932,7.646316006,1.313042806,0.454861737,50.43463668,4.895140929
1275,197.3,59,28,460.8,39017,8992,16.5,0,"(37413.8, 40362.7]",42.4,40.9,43.4,"Carroll County, Missouri",2.48,53.6,16.9,32.3,,6.7,49.6,9.8,55,8.9,68.8,50.7,41.3,36.5,16.8,95.56948109,1.220316623,0.087950748,0.593667546,52.73178808,9.99000999
1276,255.8,39,21,492.8,32170,6263,24,0,"[22640, 34218.1]",40.9,41.7,40.4,"Carter County, Missouri",2.54,46.7,13.9,49.1,,4.2,31.3,7.2,48.7,9.7,47.2,36.7,30,43.1,26.6,95.84659453,0.063653724,0,0.254614895,44.55768447,2.629656684
1277,182.5,473,207,430.1,60970,101603,10.5,9.842229068,"(54545.6, 61494.5]",39.2,38,40.2,"Cass County, Missouri",2.63,58.6,18.2,32.1,,5.5,34.8,16,61.6,6.7,75.6,60.6,53.3,27.5,13.2,92.19793413,3.634613667,0.726327383,0.621148828,59.06443537,4.56119093
1278,172.7,82,40,400.7,33631,13934,21.4,0,"[22640, 34218.1]",44.8,42.3,46.5,"Cedar County, Missouri",2.33,55.2,19.1,32.8,43.6,4.5,42.4,9.4,45.6,10.5,52.8,,25.6,44.4,22.3,96.45119493,0.086380651,0.079182263,0.035991938,47.83197832,6.495468278
1279,166.7,52,22,444.2,43049,7589,12,0,"(42724.4, 45201]",45.5,44.1,47.3,"Chariton County, Missouri",2.52,54.5,16.1,44.5,,2.2,49.2,9.6,54.2,3.8,71.7,53.6,44.5,37,17.1,96.31372549,2.274509804,0.117647059,0.013071895,55.44621649,2.963473467
1280,146.6,337,119,417.7,51831,83279,11.3,0,"(51046.4, 54545.6]",37.8,36.7,38.6,"Christian County, Missouri",2.69,60.3,12.7,35.4,,9.8,31.6,17.9,60.9,6.4,69.3,57,47.8,28.5,16.1,95.63556808,0.585879561,0.564867003,0.426431326,61.04921543,5.849007988
1281,228.4,47,22,506.4,43298,6801,15.7,0,"(42724.4, 45201]",43.7,43,44.7,"Clark County, Missouri",2.42,58.5,12.1,30.7,,3.9,43.3,9.1,58.7,4.5,66.1,50.2,45.2,33.7,16.1,97.70198005,0.260153201,0.057811823,0,54.81821391,7.955390335
1282,176.4,1089,386,492,61598,235637,9.1,411.6501229,"(61494.5, 125635]",36.6,35.6,37.9,"Clay County, Missouri",2.6,52,13.3,38.1,,11.1,28.9,21,66,6.1,78.2,,58.6,22.8,10.3,86.76077982,5.401087858,2.144026116,1.443820786,51.22952689,4.934777258
1283,196.5,115,51,459.5,51221,20609,12.4,0,"(51046.4, 54545.6]",41,40.2,41.5,"Clinton County, Missouri",2.48,58.2,11.7,44.6,36.8,6.9,38.7,12.6,59.6,5.8,73,,49.8,28.9,13.3,95.23368133,1.75139038,0.619572641,0.414674602,57.70183259,6.863636364
1284,168.6,376,139,458.6,51885,76720,13.3,808.1334724,"(51046.4, 54545.6]",38,36.8,39.4,"Cole County, Missouri",2.44,49.3,18.7,29.9,,7.3,31.1,21,59.1,4.9,75.5,61,56.4,27.6,13.1,83.18503129,11.62243738,1.136764533,1.74957208,48.27492529,6.328460877
1285,179.9,100,40,481.5,42166,17642,14,0,"(40362.7, 42724.4]",38.6,34.7,42.4,"Cooper County, Missouri",2.47,50.6,28.1,38.2,,3.7,41.4,13.9,55.8,5.7,72.7,56.1,49.1,31.1,14.4,89.31961576,6.081964418,0.318308418,0.801455124,52.6972873,4.315304948
1286,206.8,150,65,488,37379,24526,20.7,0,"(34218.1, 37413.8]",41.2,40,42.3,"Crawford County, Missouri",2.61,51.8,30.1,38.1,,7.7,38.4,7.8,48.2,12.7,54.7,,33.6,40.8,24.7,97.65206813,0.218978102,0.072992701,0.0162206,50.41357826,7.465766273
1287,194.1,45,23,383.9,37173,7595,18.5,0,"(34218.1, 37413.8]",47.1,45.5,48.6,"Dade County, Missouri",2.34,54.7,15,31.8,,7.4,41.3,9,52.9,7.9,54.2,39.3,33.5,43.1,25,95.55001313,0.485691783,0.144394854,0.380677343,51.64319249,3.627311522
1288,179.1,95,40,435.4,34987,16393,21.7,0,"(34218.1, 37413.8]",43,41.8,43.8,"Dallas County, Missouri",2.62,56.9,23.6,42.6,27.8,6,41.9,9.8,45.5,13.2,50.8,37.5,32.1,39.6,23.1,95.53248008,0.078483458,0.078483458,0.688239556,57.53358925,9.043326548
1289,206.3,47,23,433.7,41610,8253,16.8,0,"(40362.7, 42724.4]",40.5,40.4,40.8,"Daviess County, Missouri",2.65,58.1,42.1,28.5,,1.1,40.5,11.4,53.7,5.7,58.8,40.3,32.8,34.7,15.7,97.42660384,0.894043736,0.060408361,0.132898393,59.99343617,7.483794932
1290,123.4,47,19,319.3,42174,12687,18.6,0,"(40362.7, 42724.4]",40.1,38,44.5,"DeKalb County, Missouri",2.48,43.9,20.1,49.7,,6.9,48.9,9,39.2,6.8,70.3,53.2,44,36.5,17.4,85.50305117,9.724612737,0.234705054,0.430292599,54.87220447,2.755102041
1291,200.1,90,45,424.4,34411,15593,21.6,0,"(34218.1, 37413.8]",43.4,42.1,44.6,"Dent County, Missouri",2.6,51.8,34.1,31.4,,1.3,39.2,8.4,47.5,9.2,50.3,35.3,28.5,44.7,25.3,96.47066359,0.397130413,0.614911606,0.070458622,51.46959459,6.869058571
1292,166.5,64,35,317.9,31805,13373,23,0,"[22640, 34218.1]",47.3,46.2,47.8,"Douglas County, Missouri",2.54,58.6,20.6,45.8,,2.3,42.4,5.8,44.6,9,53.1,37.3,31.6,43.7,25.3,98.37969814,0.059189109,0.022195916,0.651080201,57.15368581,6.128904705
1293,230,168,93,424.9,31486,30895,29.8,0,"[22640, 34218.1]",39.8,37.4,41.7,"Dunklin County, Missouri",2.44,47.4,28.4,38.8,,3.6,38.6,6.9,47.8,8.1,49.3,35.6,31,46.8,28.1,85.71383309,9.7617388,0.41505608,1.872504911,43.16723441,6.176009129
1294,180,550,210,475.2,51978,102426,11.8,439.3415734,"(51046.4, 54545.6]",40.2,38.9,41.5,"Franklin County, Missouri",2.53,56.7,16.1,33.6,44.5,5.8,34.3,11.7,60.3,7.2,71.6,59.6,53.3,28.6,16.5,96.25054013,1.034096712,0.497898417,0.617708292,54.77389453,5.593582421
1295,136.2,1962.667684,7,453.5494221,50886,2640,10.4,0,"(48021.6, 51046.4]",47.4,45.3,50.1,"Gove County, Kansas",2.25,69.1,8.7,29.1,,6.3,37.7,17.4,62.6,1.9,74.7,,35.1,32.3,12.6,96.89213894,0.987202925,0.548446069,0.146252285,62.43697479,8.951965066
1296,134,1962.667684,6,453.5494221,45341,2591,12,0,"(45201, 48021.6]",49.8,49,51.9,"Graham County, Kansas",2.12,60.8,19.2,21.9,,17.9,32.7,20,59.6,2.4,77,46.7,37.2,38.8,12.8,91.90127266,3.085229464,1.195526417,0,53.2889259,10.81081081
1297,197.8,1962.667684,13,453.5494221,60279,7733,10.9,0,"(54545.6, 61494.5]",32.8,32.4,33.2,"Grant County, Kansas",2.86,62.5,37.8,33,,0,28.9,14,64.7,7.3,62.3,53.1,40.6,25.6,17.9,75.42221085,0.012794268,0,22.1468782,64.2777983,5.375139978
1298,150.7,1962.667684,9,453.5494221,58543,6133,8.3,0,"(54545.6, 61494.5]",36.1,36.8,35,"Gray County, Kansas",2.78,64.8,33.5,25.6,,4.5,25.6,14.3,70.8,2.9,76.1,,48.4,22.1,11.4,98.35119538,0,0.131904369,1.071723001,64.88372093,6.199261993
1299,156.9,1962.667684,3,453.5494221,52795,1330,10.8,0,"(51046.4, 54545.6]",49.4,48.7,49.9,"Greeley County, Kansas",2.46,66.6,4.8,0,,40.3,30.3,20.4,60.5,2.1,81.9,60.5,42.7,28.8,10.5,87.17320261,0.89869281,0.326797386,8.905228758,64.68172485,5.687203791
1300,155.4,1962.667684,17,453.5494221,39732,6244,16.9,0,"(37413.8, 40362.7]",48,48,48,"Greenwood County, Kansas",2.23,55.3,8.6,39.1,45.7,6.6,40.1,11.3,56.2,3.5,69.4,,40.5,38,15.8,95.36993587,0.156421086,0.046926326,0.860315971,49.75212465,5.457746479
1301,164.2,1962.667684,5,453.5494221,47709,2474,12.8,0,"(45201, 48021.6]",38,35.8,39.1,"Hamilton County, Kansas",2.59,61.8,25.1,38.7,,8.4,34.8,11.1,67.4,2.3,58.9,,35.7,31.1,17.6,87.97370456,2.088167053,0,7.73395205,57.01402806,6.605504587
1302,194.7,1962.667684,19,453.5494221,50525,5817,12.9,171.9099192,"(48021.6, 51046.4]",43,39.7,46.7,"Harper County, Kansas",2.34,56.6,17.1,44.7,,6.3,36.6,13,59.7,3.7,71.7,,44.5,32.8,14,96.21225047,0.153557413,0.051185804,0.580105784,51.95232224,7.6011846
1303,162.2,1962.667684,79,453.5494221,55074,35073,12.8,1881.789411,"(54545.6, 61494.5]",38.6,37.7,39.3,"Harvey County, Kansas",2.47,58.4,13,23.7,,11.5,29.6,17.3,60.8,4.4,75.1,59.4,51.2,29.9,14.4,92.91517152,1.636285345,0.680350222,1.805655232,57.58044327,5.858531317
1304,122.6,1962.667684,5,453.5494221,59596,4064,10.7,0,"(54545.6, 61494.5]",36.1,32.6,38.5,"Haskell County, Kansas",2.93,58.6,38,36.7,,4,20.9,11.2,68.2,3.9,62.4,53.5,41.4,27.5,17.8,85.76271186,0,0.944309927,10.12106538,63.94265233,5.965292842
1305,127.6,1962.667684,4,453.5494221,52394,1893,8.8,0,"(51046.4, 54545.6]",47.8,46.3,49.3,"Hodgeman County, Kansas",2.36,65.5,24.5,34.3,,2,25.9,18.4,65,2.5,79.2,,47,28.2,9.5,96.02888087,0,2.372356885,0,61.28236745,9.393939394
1306,178.7,1962.667684,31,453.5494221,53796,13338,10.3,0,"(51046.4, 54545.6]",40.8,39.4,42.5,"Jackson County, Kansas",2.51,61.4,23.4,30.5,,7.8,40.6,12.5,62.8,4.4,77.7,59.9,52.6,31,13,87.61940299,0.671641791,0.485074627,0.044776119,58.75781102,5.896980462
1307,173,1962.667684,42,453.5494221,56927,18930,9.4,0,"(54545.6, 61494.5]",43.5,42.6,44.6,"Jefferson County, Kansas",2.47,61.7,16,37.6,,4.7,40.7,12.7,62,6.9,77.6,60.4,54.2,29.1,11.9,95.68737433,0.476240872,0.021166261,0.132289131,60.9652612,5.155718398
1308,165.8,1962.667684,11,453.5494221,44101,2970,13.5,0,"(42724.4, 45201]",52.1,50.7,52.8,"Jewell County, Kansas",2.1,63.5,6.3,24.6,44,25.1,39.4,11.3,58.3,2.5,74.8,46.6,31.9,41.5,15.8,97.13627386,0.065832785,0.592495063,0.493745885,54.78018144,6.681034483
1309,146.8,1962.667684,796,453.5494221,76104,580159,6.6,449.8766717,"(61494.5, 125635]",36.8,35.6,38.1,"Johnson County, Kansas",2.56,56.8,11.5,25,,17.1,15.2,33.6,69.2,4.5,84,,63,18.9,8,86.91210873,4.488774095,4.460193291,0.918290656,55.46135117,5.529393013
1310,209.6,1962.667684,9,453.5494221,53484,3956,12.2,0,"(51046.4, 54545.6]",34.8,30.6,39.3,"Kearny County, Kansas",2.81,63,30,16.6,,3.5,23.4,10.5,66.3,1.8,77.5,67.1,54.8,21.4,11.1,83.65384615,0.860323887,0.278340081,10.95647773,64.97461929,5.231143552
1311,129.4,1962.667684,16,453.5494221,53378,7687,11.2,8585.924288,"(51046.4, 54545.6]",45.2,41.7,46.8,"Kingman County, Kansas",2.54,56.6,10.3,45.8,,2.3,34.8,14.8,56.5,5.7,71.5,54,43.3,32,13.7,97.18870347,0.141206675,0,0.077021823,55.25615436,7.676767677
1312,141.4,1962.667684,6,453.5494221,46318,2564,12.8,0,"(45201, 48021.6]",41.7,41.3,42.4,"Kiowa County, Kansas",2.21,60,8.5,15,,6.5,26.9,17.9,,4,73.1,,43.7,34.5,13.3,95.46529968,0.867507886,0.670347003,0.512618297,56.00375235,3.783783784
1313,148.6,1962.667684,4,453.5494221,53739,1670,10.9,0,"(51046.4, 54545.6]",535.2,44.7,44.4,"Lane County, Kansas",2.07,55.9,25.2,31.1,,3,29.7,15.5,67.9,2.4,78.2,56.7,48.6,29.2,11.2,98.32735962,0.358422939,0,0,47.82608696,10.02949853
1314,166.5,1962.667684,126,453.5494221,65549,79315,10.9,0,"(61494.5, 125635]",37.3,36.4,38.6,"Leavenworth County, Kansas",2.7,53.1,13.3,30.5,,8.1,30.9,16.4,54.7,5.9,80.2,60.3,42.7,26.7,10.6,83.88535927,8.462551293,1.574903806,1.127487952,56.92974913,5.174510519
1315,164.5,1962.667684,9,453.5494221,44896,3105,12.7,0,"(42724.4, 45201]",46.2,43.8,47.9,"Lincoln County, Kansas",2.31,56.3,11.2,44.1,,1.8,32.3,15.6,59.5,6.5,70.8,50.2,40.8,33,12.6,97.5269499,0.824350032,0.348763475,0,49.88764045,7.180385289
1316,219.4,1962.667684,31,453.5494221,44520,9536,14.8,0,"(42724.4, 45201]",43.7,44.3,42.9,"Linn County, Kansas",2.26,61.7,20.6,34.7,,0.9,37.2,10.5,52.1,8.3,75,49.8,44.8,32.3,13.7,96.30562552,0.692695214,0.346347607,0.15743073,54.47154472,7.603801901
1317,129.1,1962.667684,6,453.5494221,49852,2825,9.7,0,"(48021.6, 51046.4]",42.2,40.6,45.7,"Logan County, Kansas",2.21,59.7,27.5,21.3,50.2,0.9,35.5,11.7,63,3.9,79.1,56.8,44.8,33.5,10.7,95.41711421,0,0.179018976,0.465449338,51.64923572,7.558139535
1318,182.9,1962.667684,65,453.5494221,43038,33339,18,449.923513,"(42724.4, 45201]",32.5,32.5,32.4,"Lyon County, Kansas",2.43,46,9.3,23.6,,7.7,33.4,16.6,62.7,7.2,67.3,55.2,46.4,29.5,16.5,88.18659973,2.537206383,2.041121272,3.057199211,44.49216395,7.999080565
1319,161.2,1962.667684,70,453.5494221,57878,28941,8.8,1209.356968,"(54545.6, 61494.5]",42,40.2,43.6,"McPherson County, Kansas",2.37,58.9,15.9,21.6,,11.3,29.1,19.3,66,3.1,80.7,,56,27.8,10.9,94.78326268,1.046082319,0.680295364,0.994803774,56.52616402,6.078625702
1320,143.8,1962.667684,30,453.5494221,47723,12103,11.9,247.8724283,"(45201, 48021.6]",45,43.7,46,"Marion County, Kansas",2.4,57.9,15.2,20.9,55.8,8.1,36.4,14.7,58.4,5,74.9,56.5,49.1,33.4,15.3,95.76891782,0.81366965,0.18714402,0.170870627,57.88269551,6.021594684
1321,150.8,1962.667684,25,453.5494221,47901,9936,11.1,0,"(45201, 48021.6]",45,43.3,46.3,"Marshall County, Kansas",2.27,61.4,16.9,28.9,47.3,6.9,44.8,11.8,62.1,3,77.7,57.4,48.1,32.6,12.2,97.08145927,0.289855072,0.289855072,0.389805097,55.71494678,6.352683461
1322,176.2,1962.667684,11,453.5494221,53903,4330,11.7,0,"(51046.4, 54545.6]",39.8,36.5,42.4,"Meade County, Kansas",2.51,61.7,28.1,44.5,,1.2,31.1,16.4,,2.8,76.1,,49.8,27.2,11.2,88.31850331,0.844170659,1.049509468,8.167921515,61.09799292,12.21973094
1323,150.2,1962.667684,56,453.5494221,63924,32553,9.5,0,"(61494.5, 125635]",40.4,39.5,41.4,"Miami County, Kansas",2.55,59.3,14.5,36.6,,5.3,32.5,16.5,63.4,5.6,81.1,61.6,56,24.5,9.5,95.58247675,1.336882036,0.379344102,0.217205091,56.81528662,6.683134349
1324,151.3,1962.667684,16,453.5494221,48645,6282,11.2,0,"(48021.6, 51046.4]",44.4,40.8,48,"Mitchell County, Kansas",2.25,59.8,16.5,40.7,,4.2,34,18,60.5,2.6,79.5,59.8,47.3,27.6,11.3,97.87166455,0.381194409,0.698856417,0.142947903,55.30331224,2.550091075
1325,208.4,1962.667684,99,453.5494221,42221,33314,18,1921.114246,"(40362.7, 42724.4]",39.4,37,41.9,"Montgomery County, Kansas",2.47,50.3,17.3,31.6,,3.9,32.1,11.2,53.8,8.7,64.2,48.2,42.8,36.8,19.2,85.46395975,5.116428739,0.91855839,0.435876433,47.39858578,6.411140218
1326,193.4,1962.667684,20,453.5494221,44774,5645,12.5,0,"(42724.4, 45201]",47.6,46.6,49.5,"Morris County, Kansas",2.36,62,20.8,36.6,,6.3,35.7,10,59.9,3.2,75.9,52.8,42.4,34.6,11.6,96.29565217,0.156521739,0.4,0.713043478,59.43474647,5.611775529
1327,165.4,1962.667684,7,453.5494221,55378,3007,11.1,0,"(54545.6, 61494.5]",41.6,38.3,46.3,"Morton County, Kansas",2.53,54.2,21.1,51,21.7,6.2,32.5,10.6,57.1,5.8,70.9,56.8,49.6,30.1,15.2,85.83386993,0.933676755,0.160978751,7.244043786,52.56518082,3.29153605
1328,147.7,1962.667684,25,453.5494221,54149,10227,9.9,586.6823115,"(51046.4, 54545.6]",41.6,39.7,43.6,"Nemaha County, Kansas",2.32,61.9,13.6,42,,10,41.9,16.8,67.1,1.7,80.4,63.9,50.2,28,11.6,97.19460577,0.885913968,0.246087213,0.147652328,56.80585044,5.55836281
1329,183.5,1962.667684,42,453.5494221,41527,16346,17.7,4098.862107,"(40362.7, 42724.4]",40,39.7,40.6,"Neosho County, Kansas",2.47,53.1,9.4,20.7,,4.7,33.6,12.1,60.9,4.7,67.8,53,46.2,35,18.6,94.60512696,1.169092127,0.194848688,0.444498569,52.01918614,8.276059565
1330,128.7,1962.667684,7,453.5494221,51923,3005,10,0,"(51046.4, 54545.6]",49.2,46,51.9,"Ness County, Kansas",2.18,62.5,31.1,27.4,,17.8,35.9,15.5,60.9,2.7,77.2,,42.6,35.5,14.1,96.880078,0.519987,0,1.527461813,57.1945047,9.725158562
1331,109.9,1962.667684,10,453.5494221,44846,5550,13.5,0,"(42724.4, 45201]",44,42.1,48.5,"Norton County, Kansas",2.24,49.6,25.1,18.9,41.3,14.7,34.6,15.2,57,1.7,72.8,57.9,45.9,32.9,17.3,92.20035778,2.450805009,0.357781753,1.216457961,53.79896177,9.776833156
1332,181.3,1962.667684,39,453.5494221,52749,15847,12.9,0,"(51046.4, 54545.6]",42.6,42.2,42.9,"Osage County, Kansas",2.44,57.4,15.7,33.8,,8.8,40.5,12.8,57.3,8.2,71.9,50.6,44.9,35.2,14.3,96.31840796,0.149253731,0.167910448,0.167910448,55.1575711,4.447806354
1333,166.2,1962.667684,12,453.5494221,38848,3683,12.9,0,"(37413.8, 40362.7]",48.5,46.5,49.7,"Osborne County, Kansas",2.08,59.6,18,22,,15.6,36.3,15.1,61.1,4,74.6,,38.9,34.8,13.6,97.67318879,0.396615547,1.05764146,0.105764146,50.90702948,4.141104294
1334,151.2,1962.667684,13,453.5494221,52744,5975,10.4,0,"(51046.4, 54545.6]",42.2,39.5,45.4,"Ottawa County, Kansas",2.39,63.8,17.1,36.5,,7.3,32.9,15.2,63.2,5.3,77.8,60.6,50.8,27.9,11.3,96.80886243,0.297619048,0,0.413359788,58.52386683,1.470588235
1335,182.5,1962.667684,18,453.5494221,47351,6838,13.9,146.2415911,"(45201, 48021.6]",43.1,41.5,48.2,"Pawnee County, Kansas",2.32,46.2,26,23.2,49.6,1.2,28,12.7,51.6,1.9,72.8,53.2,42.1,32.8,15.2,90.65258284,4.847344813,0,1.620604833,45.76802508,1.121656601
1336,171.1,1962.667684,16,453.5494221,45856,5428,11.4,0,"(45201, 48021.6]",44.7,44.2,45.5,"Phillips County, Kansas",2.29,60.5,33.2,13.9,45.3,7.6,35.3,15.5,63.1,4.3,75.8,55.3,44.5,33.4,15.5,96.85511725,0.381748773,0.18178513,0.163606617,55.04469987,9.342230696
1337,153.9,1962.667684,36,453.5494221,65373,23298,10,0,"(61494.5, 125635]",34.7,34.7,34.6,"Pottawatomie County, Kansas",2.72,62.3,9.2,35,,6.5,31.2,21.2,64.8,3.7,80.4,66,52.1,23.8,10.7,94.08618785,1.290607735,0.901657459,0.685082873,62.60986328,8.095893103
1338,177.9,1962.667684,25,453.5494221,54701,9691,10.3,6810.442679,"(54545.6, 61494.5]",39.1,35,42.6,"Pratt County, Kansas",2.39,55.5,11.9,37.3,,3.9,26.5,18,59.9,5.6,71.8,56.1,47,32.1,15.7,95.03029058,0.718759626,0.010267995,0.605811685,52.7421835,5.278450363
