adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,,0,"[{'id': 27, 'name': 'Horror'}]",,400329,tt4399590,en,First Born,A young couples lives are turned upside down when the birth of their first child is accompanied by terrifying entities that threaten their newly formed family.,3.452014,/uI0Fz7vMAcYWnhdDEbNSDl90AaZ.jpg,[],[],19-06-16,0,86,[],Released,A blessing to some is a curse to others,First Born,FALSE,5.5,20
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}]",,401060,tt5710042,en,Mercy,"Brought together at their childhood home over their dying mother, an estranged family is thrust into a deadly fight for their own survival.",5.720163,/2hDePrZbde3pmcaXrESANfIJkeL.jpg,"[{'name': 'XYZ Films', 'id': 12142}, {'name': 'Netflix', 'id': 59811}]",[],04-06-16,0,82,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Mercy,FALSE,4.1,38
FALSE,,0,"[{'id': 27, 'name': 'Horror'}]",http://www.ifcfilms.com/films/axe-murders-of-villisca,401065,tt3320500,en,The Axe Murders of Villisca,"Three ghost-hunting high-schoolers visit the Moore House in Villisca, Iowa—the site of one of America’s most grisly unsolved mass murders. After their private tour is interrupted, the group sneaks back in at night, unaware of the otherworldly terror that awaits them.",2.671452,/k3qMst5skBFa9Pjyao7Qdwjs9Y0.jpg,"[{'name': 'Ketchum Labs', 'id': 79924}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",20-01-17,0,78,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"In 1912, eight people were brutally murdered in their house. This house.",The Axe Murders of Villisca,FALSE,4.9,16
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",http://breakdownlanemovie.com/,401359,tt3121200,en,Breakdown Lane,"When Kirby Lane's SUV breaks down in the middle of the desert, she must overcome the dehydration, coyotes, and lurking undead to find her way home.",0.957068,/nevwDR8ODeY7nqdZlEo0gqGH6ZA.jpg,"[{'name': 'Twilight Pictures', 'id': 86936}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",05-01-17,0,76,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's time to kick some zombie ass!,Breakdown Lane,FALSE,4,8
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,401442,tt5291862,fr,Internet Famous,"A group of Internet ""sensations"" compete for a tv show. Parody of the Internet.",2.836788,/g3xC9YBg54RR17OrqzKaJdGoww4.jpg,[],[],21-06-16,0,0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Internet Famous,FALSE,4,24
FALSE,,0,[],,401840,tt3291632,es,School's out,Two high school kids mentored by a nightclub owner go on a mission to find their classmate when she is kidnapped by a secret society.,0.207775,/4JI7Ica5I54xrU5T5htx9LwhHcV.jpg,[],[],30-05-17,0,0,[],Released,,School's out,FALSE,0,0
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,402612,tt3416386,hu,Gondolj rám,,0.0977,/zJ4ZpHQLu031pQKjEDbH5Rlb01z.jpg,"[{'name': 'Inzert44', 'id': 78248}]","[{'iso_3166_1': 'HU', 'name': 'Hungary'}]",21-01-16,0,103,"[{'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Gondolj rám,FALSE,0,0
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}]",http://www.lifelinefilm.com/,402877,tt5714582,en,Lifeline,"Kai (Leehom Wang) awakens on his Shanghai houseboat––alone. His girlfriend Emma (Olivia Munn) has suddenly disappeared, leaving behind the one thing that could lead to her whereabouts: her smartphone.  Deeply disturbed, Kai seeks to uncover where she went, with whom she's connected, and what she took with her. Is Emma really who she says she is? Or is there something more sinister at play?",0.043826,/1tLlOF5rQjhpLDTkTQsrszTv19A.jpg,[],[],06-05-16,0,32,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Lifeline,FALSE,0,0
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",,404567,tt0064535,en,Tibetana,"One step ahead of Chinese communists, a couple of friends hook up with an American adventurer who promises to lead them safely out of Tibet through the Himalayas.",0.001395,/chYC8U5xTytxCO3GaHID8sITzrQ.jpg,"[{'name': 'Ada Films', 'id': 1424}, {'name': 'Sagitarius Productions', 'id': 79974}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",13-06-69,0,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Tibetana,FALSE,0,0
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,406431,tt3993350,en,The Hurt Business,"From the producers of 'Bowling for Columbine', 'Fahrenheit 9/11' and 'Generation Iron' comes 'The Hurt Business' which examines the rise of mixed martial arts fighting through the eyes of today's top stars.",1.206019,/bKilwSSfHmiVnLeHU9kO0OtMAyQ.jpg,"[{'name': 'Generation Iron Fitness Network', 'id': 79289}, {'name': 'Vladar Company, The', 'id': 79290}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",01-01-16,0,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Post Production,,The Hurt Business,FALSE,5.6,10
FALSE,,0,[],,407204,tt4135076,sv,Jätten,"A film about Rikard, age 30. He is autistic and severely disfigured. He lives in a home for disabled people. He was separated from his mother as a three-year-old, and this continues to torment him today. To deal with life's trials, Rikard escapes into a fantasy world in which he's a 50-meter-tall giant.",2.525014,/jyKkWjoQcRZapVDiwZ3LMXRiafJ.jpg,"[{'name': 'Film i Väst', 'id': 6417}, {'name': 'Sveriges Television', 'id': 7971}, {'name': 'Garagefilm International', 'id': 17317}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}, {'iso_3166_1': 'DK', 'name': 'Denmark'}]",14-10-16,0,86,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,The Giant,FALSE,6.4,5
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",https://www.facebook.com/TheYoungOffendersMovie,408159,tt4714568,en,The Young Offenders,Two teenage boys cycle 160 km on stolen bikes pursued by police to find a missing bale of cocaine worth 7 million euro. Set around the real event of Ireland's biggest cocaine seizure in 2007 of 440 million euro.,10.491428,/ssCpVC9m7JMHBR8zvmY77genKA3.jpg,"[{'name': 'Vico Films', 'id': 61773}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}]",16-09-16,0,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Not all plans are idiot proof,The Young Offenders,FALSE,7.5,40
FALSE,,3100000,"[{'id': 18, 'name': 'Drama'}]",http://tulenmorsianelokuva.fi/,408194,tt4771956,fi,Tulen morsian,"Anna’s story takes place on Åland Island in 1666, during the beginning of the most widespread and systematic witch-hunts in Scandinavian history. In all, 16 women were convicted of being in league with the devil, and seven of them were executed. For Judge Psilander, who has mastered the newest witch theories of the time, the trials are meant to cleanse the island of superstition, to have science and common sense prevail. The main character, the intelligent and stubborn Anna, gets an intimate view of the events, having just started working as a maid in the judge’s house. To Anna’s misfortune, she falls intensely in love with her friend Rakel’s husband Elias, but his infatuation with her quickly fades. A hurt and jealous Anna decides to get revenge and falsely reports Rakel to Judge Psilander. It’s only when Rakel is arrested, and things get out of hand, that Anna realizes the gravity of her doings.",3.55628,/62E4iLpGZvxEwJAHQKK4Kfp0shz.jpg,"[{'name': 'Periferia Production', 'id': 79725}]","[{'iso_3166_1': 'LV', 'name': 'Latvia'}, {'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}, {'iso_3166_1': 'NO', 'name': 'Norway'}]",09-09-16,0,108,"[{'iso_639_1': 'fi', 'name': 'suomi'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,Åland witch hunts 1666,Devil's Bride,FALSE,6.6,8
FALSE,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",http://www.alanpoon.com/POPULATION-ZERO,408219,tt4593196,en,Population Zero,"In 2009 three young men were killed in a remote part of Yellowstone National Park. Authorities never found the murderer. He found them! Hours after the trio were gunned down, Dwayne Nelson confessed to the crime. Despite this Nelson was allowed to go free because of an American Constitution loophole. Documentarian Julian T. Pinder travels to Yellowstone in a compelling chase for truth behind a crime that should have rocked the nation. How did a guilty man go free? In his hunt for answers Pinder risks his own life when he finds evidence that could re-open the case years later.",0.939939,/xvhyS65Si0fHqADv3GpxHBlbCXm.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",26-04-16,0,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The only thing more shocking than the crime itself are the bizarre events that followed.,Population Zero,FALSE,5,10
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",http://www.warnerbros.com/justice-league-dark,408220,tt2494376,en,Justice League Dark,Beings with supernatural powers join together to fight against supernatural villains.,11.279503,/lGa2sK2LdcHQjasYyukl3P2nras.jpg,"[{'name': 'Warner Bros. Animation', 'id': 2785}, {'name': 'DC Entertainment', 'id': 9993}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",24-01-17,0,75,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Justice League Dark,FALSE,7,171
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,408272,tt5294198,en,Catfight,The rivalry between two former college friends comes to a head when they both attend the same glamorous event.,5.89953,/97Zbegv8V4uM0CwEQvwtMhpqlF5.jpg,"[{'name': 'MPI Media Group', 'id': 23457}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",03-03-17,0,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A black and blue comedy,Catfight,FALSE,6.1,42
FALSE,,0,[],,408624,tt5918074,en,A Death in the Gunj,A sensitive university student unraveling while on a week-long vacation with a crowd of cocksure relatives and family friends.,0.516993,/ksqGltfJzYJL3lV4YvoIkVgcU55.jpg,"[{'name': 'Studioz IDrream', 'id': 85800}, {'name': 'MacGuffin Pictures', 'id': 85801}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",10-09-16,0,110,"[{'iso_639_1': 'bn', 'name': 'বাংলা'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,A Death in the Gunj,FALSE,7,5
FALSE,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,409297,tt4805316,en,A Dark Song,A determined young woman and a damaged occultist risk their lives and souls to perform a dangerous ritual that will grant them what they want.,13.411614,/fguce8M1bZnWjVkRWCFh9P3kt6A.jpg,"[{'name': 'Samson Films', 'id': 11571}, {'name': 'Tall Man Films', 'id': 46844}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}]",14-10-16,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Not everything can be forgiven.,A Dark Song,FALSE,6.4,69
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",http://hallmarkchannel.com/the-mistletoe-promise,410315,tt5921218,en,The Mistletoe Promise,"A chance meeting between two strangers who share a disdain for Christmas results in The Mistletoe Promise, a pact to help them navigate their holiday complications - together. But as they spend more time with each other and experience the magic of Christmas the phony couple discovers there may be more to their contract than business.",1.87656,/gkK9i8xq4Ba4K0CFalKdez7rftq.jpg,"[{'name': 'Johnson Production Group', 'id': 5225}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",04-11-16,0,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Mistletoe Promise,FALSE,6.5,11
FALSE,,0,"[{'id': 16, 'name': 'Animation'}]",,410661,tt5538568,en,My Entire High School Sinking Into the Sea,"Best friends Dash and Assaf are sophomores at Tides High, where they author the entire school newspaper. When their editor starts offering Assaf solo assignments, Dash's jealousy prompts him to publish a fictitious story about Assaf having erectile dysfunction. Later, while rummaging through the school archives, Dash discovers records indicating that the building isn't up to code. He tries to warn his schoolmates, but after his slanderous attacks on Assaf, nobody believes him. Then it happens: an earthquake sends the school toppling into the Pacific...",0.902835,/j3hcw7faHyIlVBixdgNMkLW6CzT.jpg,"[{'name': 'Washington Square Films', 'id': 14862}, {'name': 'Low Spark Films', 'id': 28286}, {'name': 'Electric Chinoland', 'id': 74111}]",[],23-09-16,0,75,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,My Entire High School Sinking Into the Sea,FALSE,8.2,3
FALSE,,0,"[{'id': 99, 'name': 'Documentary'}]",,411025,tt5784734,ru,Родные,"Vitaly Mansky’s intimate and insightful new documentary finds him crisscrossing the Ukraine in the wake of the Maidan uprising, which has left his relatives scattered on both sides of a highly charged and dizzyingly complex political situation.",0.143769,/fKpmLJes1GKm9flkUMlbl2rtxpY.jpg,[],"[{'iso_3166_1': 'UA', 'name': 'Ukraine'}, {'iso_3166_1': 'LV', 'name': 'Latvia'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'EE', 'name': 'Estonia'}]",05-07-16,0,112,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'uk', 'name': 'Український'}]",Released,,Close Relations,FALSE,8,1
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,411432,tt0077772,cn,執法者,"Chow Yun-Fat and Danny Lee star in this police action film. Two cops are trying to capture a triad boss, but are interrupted by hitman played by Chow Yun-Fat. This is one of those unique combination Hong Kong movies with action, comedy, and violence.",0.002841,/2LlicovQXb9Wt92E7sb2iyqyrWM.jpg,"[{'name': 'Golden Tripod Film Co., Hong Kong', 'id': 44646}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",04-03-81,0,95,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,The Executor,FALSE,6,1
FALSE,,3500000,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",https://www.warnerbros.co.uk/movies/batman-return-of-the-caped-crusaders,411736,tt5973626,en,Batman: Return of the Caped Crusaders,"Adam West and Burt Ward returns to their iconic roles of Batman and Robin. Featuring the voices of Adam West, Burt Ward, and Julie Newmar, the film sees the superheroes going up against classic villains like The Joker, The Riddler, The Penguin and Catwoman, both in Gotham City… and in space.",3.495883,/GW3IyMW5Xgl0cgCN8wu96IlNpD.jpg,"[{'name': 'DC Comics', 'id': 429}, {'name': 'Warner Bros. Animation', 'id': 2785}, {'name': 'Warner Premiere', 'id': 4811}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",08-10-16,0,78,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The crusade continues...,Batman: Return of the Caped Crusaders,FALSE,7.2,37
FALSE,"{'id': 356688, 'name': 'Batman Unlimited Collection', 'poster_path': '/kbRFPlkkZn0IqMXNDR4WSf5gato.jpg', 'backdrop_path': '/cp26uC7hCTXto8bAYYuKICQNBMl.jpg'}",0,"[{'id': 16, 'name': 'Animation'}]",,411802,tt5896146,en,Batman Unlimited: Mechs vs. Mutants,"Mr. Freeze turns Killer Croc and Bane into super-sized monsters, and they bash their way through downtown Gotham until the Caped Crusader and his team of heroes join the fight in their giant robot mechs.",1.042364,/bppmdOACqo9svFfZnITZAk3nAT3.jpg,[],[],30-08-16,0,72,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Batman Unlimited: Mechs vs. Mutants,FALSE,5.2,9
FALSE,,0,"[{'id': 18, 'name': 'Drama'}]",,412205,tt5787384,en,Past Life,"In the fascinating new film from director Avi Nesher (The Wonders), two Israeli sisters delve into the dark mystery of their father’s former life in Poland during World War II.",0.18016,/vSiBoyColrnNkiBnycBYjF3LpJm.jpg,"[{'name': 'United King Films', 'id': 16}, {'name': 'Metro Communications', 'id': 6475}, {'name': 'Artomas Communications', 'id': 70579}, {'name': 'Ars Veritas Productions', 'id': 89123}, {'name': 'Sunshine Films', 'id': 89124}]","[{'iso_3166_1': 'IL', 'name': 'Israel'}]",01-12-16,0,110,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,Their father survived World War II. But the unsettling truth about how will change their family forever.,Past Life,FALSE,8,3
FALSE,,2000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,412209,tt4991512,en,Tramps,A young man and woman find love in an unlikely place while carrying out a shady deal.,6.754817,/baXRDIafCF0qVkpySLpQp8bQMEv.jpg,"[{'name': 'Animal Kingdom', 'id': 26995}, {'name': 'Rooks Nest Entertainment', 'id': 34456}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10-09-16,0,82,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Tramps,FALSE,6.4,43
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,412214,tt4614940,fi,Äkkilähtö,"This Finnish drama film, directed by Tiina Lymi, tells the story of a childless career woman and a girl on the run away from the girl's grandmother. The director, screenwriter and producer and most of the actors in this film are all women.",0.049134,/p01J94s0qB5B7iIHq3Kk29rCVPv.jpg,"[{'name': 'Solar Films inc.', 'id': 6339}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}]",26-02-16,0,98,"[{'iso_639_1': 'fi', 'name': 'suomi'}]",Released,,Last Minute,FALSE,0,0
